timestamp,neighbor_id,rssi,energy_consumption
11914,103,-83,238.125
11914,57,-82,238.125
11914,139,-69,238.125
11914,138,-78,238.125
11914,74,-71,238.125
11915,42,-74,239.062
11915,103,-83,239.062
11915,57,-82,239.062
11915,139,-69,239.062
11915,138,-78,239.062
11915,74,-71,239.062
11916,42,-74,239.062
11916,103,-83,239.062
11916,57,-82,239.062
11916,139,-69,239.062
11916,138,-78,239.062
11916,74,-71,239.062
11917,42,-74,238.594
11917,103,-83,238.594
11917,57,-82,238.594
11917,139,-69,238.594
11917,138,-78,238.594
11917,74,-71,238.594
11918,42,-74,238.594
11918,103,-83,238.594
11918,57,-82,238.594
11918,139,-69,238.594
11918,138,-78,238.594
11918,74,-71,238.594
11919,42,-74,238.594
11919,103,-83,238.594
11919,57,-82,238.594
11919,139,-69,238.594
11919,138,-78,238.594
11919,74,-71,238.594
11920,42,-74,238.125
11920,103,-83,238.125
11920,57,-82,238.125
11920,139,-69,238.125
11920,138,-78,238.125
11920,74,-71,238.125
11921,42,-74,238.125
11921,103,-83,238.125
11921,57,-82,238.125
11921,139,-69,238.125
11921,138,-78,238.125
11921,74,-71,238.125
11922,42,-74,238.125
11922,103,-83,238.125
11922,57,-82,238.125
11922,139,-69,238.125
11922,138,-78,238.125
11922,74,-71,238.125
11923,42,-74,238.594
11923,103,-83,238.594
11923,57,-82,238.594
11923,139,-69,238.594
11923,138,-78,238.594
11923,74,-71,238.594
11924,42,-74,238.594
11924,103,-83,238.594
11924,57,-82,238.594
11924,139,-69,238.594
11924,138,-78,238.594
11924,74,-71,238.594
11925,42,-74,238.594
11925,103,-83,238.594
11925,57,-82,238.594
11925,139,-69,238.594
11925,138,-78,238.594
11925,74,-71,238.594
11926,42,-74,238.125
11926,103,-83,238.125
11926,57,-82,238.125
11926,139,-69,238.125
11926,138,-78,238.125
11926,74,-71,238.125
11927,42,-74,238.125
11927,103,-83,238.125
11927,57,-82,238.125
11927,139,-69,238.125
11927,138,-78,238.125
11927,74,-71,238.125
11928,42,-74,238.125
11928,103,-83,238.125
11928,57,-82,238.125
11928,139,-69,238.125
11928,138,-78,238.125
11928,74,-71,238.125
11929,42,-74,238.125
11929,103,-83,238.125
11929,57,-82,238.125
11929,139,-69,238.125
11929,138,-78,238.125
11929,74,-71,238.125
11930,42,-74,238.594
11930,103,-83,238.594
11930,57,-82,238.594
11930,139,-69,238.594
11930,138,-78,238.594
11930,74,-71,238.594
11931,42,-74,238.594
11931,103,-83,238.594
11931,57,-82,238.594
11931,139,-69,238.594
11931,138,-78,238.594
11931,74,-71,238.594
11932,42,-74,238.594
11932,103,-83,238.594
11932,57,-82,238.594
11932,139,-69,238.594
11932,138,-78,238.594
11932,74,-71,238.594
11933,42,-74,238.125
11933,103,-83,238.125
11933,57,-82,238.125
11933,139,-69,238.125
11933,138,-78,238.125
11933,74,-71,238.125
11934,42,-74,238.125
11934,103,-83,238.125
11934,57,-82,238.125
11934,139,-69,238.125
11934,138,-78,238.125
11934,74,-71,238.125
11935,42,-74,238.125
11935,103,-83,238.125
11935,57,-82,238.125
11935,139,-69,238.125
11935,138,-78,238.125
11935,74,-71,238.125
11936,42,-74,238.125
11936,103,-83,238.125
11936,57,-82,238.125
11936,139,-69,238.125
11936,138,-78,238.125
11936,74,-71,238.125
11937,42,-74,238.594
11937,103,-83,238.594
11937,57,-82,238.594
11937,139,-69,238.594
11937,138,-78,238.594
11937,74,-71,238.594
11938,42,-74,238.594
11938,103,-83,238.594
11938,57,-82,238.594
11938,139,-69,238.594
11938,138,-78,238.594
11938,74,-71,238.594
11939,42,-74,238.594
11939,103,-83,238.594
11939,57,-82,238.594
11939,139,-69,238.594
11939,138,-78,238.594
11939,74,-71,238.594
11940,42,-74,238.125
11940,103,-83,238.125
11940,57,-82,238.125
11940,139,-69,238.125
11940,138,-78,238.125
11940,74,-71,238.125
11941,42,-74,238.125
11941,103,-83,238.125
11941,57,-82,238.125
11941,139,-69,238.125
11941,138,-78,238.125
