timestamp,neighbor_id,rssi,energy_consumption
4190,211,-88,244.219
4190,57,-77,244.219
4191,103,-79,244.688
4191,211,-88,244.688
4191,57,-77,244.688
4192,103,-79,243.75
4192,211,-88,243.75
4192,57,-77,243.75
4193,103,-79,243.75
4193,211,-88,243.75
4193,57,-77,243.75
4194,103,-79,244.219
4194,211,-88,244.219
4194,57,-77,244.219
4195,103,-79,244.688
4195,211,-88,244.688
4195,57,-77,244.688
4196,103,-79,244.219
4196,211,-88,244.219
4196,57,-77,244.219
4197,103,-79,243.75
4197,211,-88,243.75
4197,57,-77,243.75
4198,103,-79,244.219
4198,211,-88,244.219
4198,57,-77,244.219
4199,103,-79,244.688
4199,211,-88,244.688
4199,57,-77,244.688
4200,103,-79,244.219
4200,211,-88,244.219
4200,57,-77,244.219
4201,103,-79,243.75
4201,211,-88,243.75
4201,57,-77,243.75
4202,103,-79,244.688
4202,211,-88,244.688
4202,57,-77,244.688
4203,103,-79,244.688
4203,211,-88,244.688
4203,57,-77,244.688
4204,103,-79,244.219
4204,211,-88,244.219
4204,57,-77,244.219
4205,103,-79,243.75
4205,211,-88,243.75
4205,57,-77,243.75
4206,103,-79,244.688
4206,211,-88,244.688
4206,57,-77,244.688
4207,103,-79,244.219
4207,211,-88,244.219
4207,57,-77,244.219
4208,103,-79,244.219
4208,211,-88,244.219
4208,57,-77,244.219
4209,103,-79,243.75
4209,211,-88,243.75
4209,57,-77,243.75
4210,103,-79,244.219
4210,211,-88,244.219
4210,57,-77,244.219
4211,103,-79,244.688
4211,211,-88,244.688
4211,57,-77,244.688
4212,103,-79,243.75
4212,211,-88,243.75
4212,57,-77,243.75
4213,103,-79,243.75
4213,211,-88,243.75
4213,57,-77,243.75
4214,103,-79,244.219
4214,211,-88,244.219
4214,57,-77,244.219
4215,103,-79,244.688
4215,211,-88,244.688
4215,57,-77,244.688
4216,103,-79,244.219
4216,211,-88,244.219
4216,57,-77,244.219
4217,103,-79,243.75
4217,211,-88,243.75
4217,57,-77,243.75
4218,103,-79,243.75
4218,211,-88,243.75
4218,57,-77,243.75
4219,103,-79,244.688
4219,211,-88,244.688
4219,57,-77,244.688
4220,103,-79,244.688
4220,211,-88,244.688
4220,57,-77,244.688
4221,103,-79,243.75
4221,211,-88,243.75
4221,57,-77,243.75
4222,103,-79,244.219
4222,211,-88,244.219
4222,57,-77,244.219
4223,103,-79,244.688
4223,211,-88,244.688
4223,57,-77,244.688
